--------------------------------------------------------------------
TestCaseNum: 2aa
Popln_Size: 20
Max_Generations: 500
Mutation_percent: 5
Num_Games: 10
Max_Moves: 200
N_percent: 30
Selection: TS
Crossover: Cross1
--------------------------------------------------------------------

Gen no.	AvgFit	BestCandidate	BestFitness
316	13.574999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
317	13.889999999999997	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
318	13.924999999999997	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
319	13.984999999999996	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
320	13.689999999999994	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
321	13.95	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
322	13.504999999999999	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
323	13.974999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
324	14.035	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
325	13.664999999999997	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
326	13.570000000000002	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
327	13.66	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
328	14.13	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
329	13.86	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
330	13.86	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
331	13.825	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
332	14.155000000000001	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
333	13.544999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
334	13.799999999999997	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
335	13.754999999999999	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
336	13.855	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
337	14.075	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
338	13.629999999999999	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
339	13.454999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
340	13.949999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
341	13.984999999999996	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
342	13.830000000000002	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
343	13.690000000000001	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
344	13.529999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
345	13.949999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
346	14.059999999999997	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
347	13.829999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
348	13.729999999999999	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
349	14.040000000000001	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
350	13.939999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
351	13.635	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
352	13.520000000000001	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
353	13.899999999999997	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
354	13.825	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
355	13.855	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
356	13.505	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
357	14.145	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
358	14.064999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
359	13.98	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
360	14.179999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
361	13.95	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
362	13.959999999999999	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
363	14.044999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
364	13.589999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
365	14.05	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
366	13.775	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
367	14.075000000000003	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
368	14.045000000000002	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
369	13.98	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
370	13.934999999999999	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
371	14.075000000000003	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
372	13.820000000000002	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
373	14.114999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
374	13.830000000000002	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
375	13.815000000000001	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
376	13.98	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
377	13.944999999999999	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
378	14.020000000000005	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
379	14.1	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
380	14.194999999999999	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
381	13.975	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
382	14.11	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
383	13.925	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
384	14.209999999999997	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
385	14.044999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
386	14.024999999999997	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
387	14.0	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
388	13.929999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
389	14.159999999999997	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
390	14.0	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
391	14.145000000000001	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
392	14.16	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
393	14.305000000000001	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
394	13.939999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
395	13.854999999999999	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
396	13.929999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
397	13.830000000000002	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
398	14.13	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
399	13.954999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
400	14.145	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
401	14.054999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
402	14.195000000000002	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
403	13.709999999999999	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
404	14.035	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
405	13.95	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
406	13.99	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
407	13.944999999999999	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
408	13.914999999999997	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
409	14.110000000000003	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
410	14.054999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
411	13.794999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
412	13.615	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
413	13.959999999999997	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
414	13.959999999999997	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
415	13.819999999999999	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
416	14.154999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
417	14.014999999999997	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
418	13.954999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
419	14.045000000000002	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
420	14.045000000000002	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
421	13.690000000000001	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
422	14.2	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
423	14.069999999999999	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
424	14.305000000000001	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
425	13.829999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
426	13.729999999999999	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
427	14.125	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
428	13.754999999999999	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
429	14.190000000000001	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
430	14.025	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
431	14.115	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
432	13.974999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
433	14.104999999999999	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
434	14.01	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
435	14.169999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
436	13.85	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
437	13.95	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
438	13.49	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
439	13.745000000000001	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
440	13.444999999999999	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
441	13.76	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
442	13.87	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
443	14.145000000000001	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
444	14.194999999999999	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
445	14.040000000000001	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
446	13.739999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
447	13.815000000000001	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
448	14.104999999999999	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
449	13.735	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
450	13.979999999999995	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
451	14.135	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
452	13.85	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
453	13.88	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
454	13.825	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
455	13.879999999999995	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
456	13.925	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
457	14.180000000000001	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
458	14.179999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
459	13.934999999999997	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
460	14.079999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
461	13.889999999999997	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
462	13.900000000000002	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
463	13.875	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
464	14.044999999999996	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
465	14.069999999999997	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
466	14.459999999999999	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
467	14.054999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
468	14.099999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
469	13.729999999999999	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
470	13.714999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
471	14.16	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
472	13.865	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
473	13.945000000000002	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
474	13.799999999999997	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
475	14.289999999999997	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
476	13.810000000000002	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
477	13.684999999999999	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
478	13.939999999999998	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
479	14.084999999999999	[-0.63372328  0.25420227 -0.15992512 -0.71288146]	16.3
480	14.330000000000004	[-0.63209887  0.25906674 -0.16745591 -0.71084033]	16.6
481	14.370000000000001	[-0.63209887  0.25906674 -0.16745591 -0.71084033]	16.6
482	13.835000000000003	[-0.63209887  0.25906674 -0.16745591 -0.71084033]	16.6
483	14.210000000000003	[-0.63209887  0.25906674 -0.16745591 -0.71084033]	16.6
484	14.265	[-0.63209887  0.25906674 -0.16745591 -0.71084033]	16.6
485	13.605	[-0.63209887  0.25906674 -0.16745591 -0.71084033]	16.6
486	13.860000000000003	[-0.63209887  0.25906674 -0.16745591 -0.71084033]	16.6
487	13.739999999999998	[-0.63209887  0.25906674 -0.16745591 -0.71084033]	16.6
488	13.865	[-0.63209887  0.25906674 -0.16745591 -0.71084033]	16.6
489	14.080000000000004	[-0.63209887  0.25906674 -0.16745591 -0.71084033]	16.6
490	13.8	[-0.63209887  0.25906674 -0.16745591 -0.71084033]	16.6
491	13.999999999999996	[-0.63209887  0.25906674 -0.16745591 -0.71084033]	16.6
492	13.959999999999999	[-0.63209887  0.25906674 -0.16745591 -0.71084033]	16.6
493	13.789999999999997	[-0.63209887  0.25906674 -0.16745591 -0.71084033]	16.6
494	14.115	[-0.63209887  0.25906674 -0.16745591 -0.71084033]	16.6
495	14.05	[-0.63209887  0.25906674 -0.16745591 -0.71084033]	16.6
496	13.815000000000003	[-0.63209887  0.25906674 -0.16745591 -0.71084033]	16.6
497	13.904999999999998	[-0.63209887  0.25906674 -0.16745591 -0.71084033]	16.6
498	14.63	[-0.63209887  0.25906674 -0.16745591 -0.71084033]	16.6
499	13.975	[-0.63209887  0.25906674 -0.16745591 -0.71084033]	16.6
500	14.3	[-0.63209887  0.25906674 -0.16745591 -0.71084033]	16.6
