--------------------------------------------------------------------
TestCaseNum: 1a
Popln_Size: 100
Max_Generations: 500
Mutation_percent: 5
Num_Games: 5
Max_Moves: 200
N_percent: 30
Selection: TS
Crossover: Cross1
--------------------------------------------------------------------

Gen no.	AvgFit	BestCandidate	BestFitness
262	78.34200000000008	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
263	78.3220000000001	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
264	78.38800000000009	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
265	78.3260000000001	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
266	78.37600000000009	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
267	78.34600000000009	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
268	78.2120000000001	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
269	78.30600000000011	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
270	78.18400000000011	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
271	78.3560000000001	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
272	78.3400000000001	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
273	78.2380000000001	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
274	78.31000000000009	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
275	78.36800000000011	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
276	78.33400000000009	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
277	78.1520000000001	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
278	78.26200000000009	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
279	78.16200000000009	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
280	78.28200000000008	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
281	78.3520000000001	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
282	78.16000000000008	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
283	78.35800000000009	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
284	78.3680000000001	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
285	78.35600000000012	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
286	78.36400000000009	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
287	77.4100000000001	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
288	78.24000000000011	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
289	78.28200000000011	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
290	78.35600000000011	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
291	78.38800000000008	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
292	78.3520000000001	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
293	78.29000000000008	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
294	78.43800000000009	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
295	78.35600000000008	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
296	78.31000000000009	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
297	78.3480000000001	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
298	78.4100000000001	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
299	78.3500000000001	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
300	78.2600000000001	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
301	78.3240000000001	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
302	78.3700000000001	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
303	78.3960000000001	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
304	78.25400000000008	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
305	78.2680000000001	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
306	78.38000000000007	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
307	78.4000000000001	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
308	78.31000000000009	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
309	78.35200000000009	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
310	78.1700000000001	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
311	78.22600000000011	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
312	78.37600000000012	[-0.13575315  0.23127625 -0.95373101 -0.13593949]	79.0
