--------------------------------------------------------------------
TestCaseNum: 2c
Popln_Size: 500
Max_Generations: 500
Mutation_percent: 5
Num_Games: 10
Max_Moves: 200
N_percent: 30
Selection: TS
Crossover: Cross1
--------------------------------------------------------------------

Gen no.	AvgFit	BestCandidate	BestFitness
60	77.9803999999999	[-0.07060623  0.33114998 -1.03009119 -0.10398   ]	78.7
61	78.01459999999982	[-0.07060623  0.33114998 -1.03009119 -0.10398   ]	78.7
62	77.94199999999984	[-0.07060623  0.33114998 -1.03009119 -0.10398   ]	78.7
63	77.85079999999972	[-0.07060623  0.33114998 -1.03009119 -0.10398   ]	78.7
64	78.03599999999979	[-0.07060623  0.33114998 -1.03009119 -0.10398   ]	78.7
65	78.01779999999977	[-0.07060623  0.33114998 -1.03009119 -0.10398   ]	78.7
66	77.9925999999998	[-0.07060623  0.33114998 -1.03009119 -0.10398   ]	78.7
67	77.97299999999976	[-0.07060623  0.33114998 -1.03009119 -0.10398   ]	78.7
68	78.04039999999978	[-0.07060623  0.33114998 -1.03009119 -0.10398   ]	78.7
69	77.99179999999973	[-0.07060623  0.33114998 -1.03009119 -0.10398   ]	78.7
70	78.01879999999971	[-0.07060623  0.33114998 -1.03009119 -0.10398   ]	78.7
71	77.99239999999968	[-0.07060623  0.33114998 -1.03009119 -0.10398   ]	78.7
72	77.8875999999997	[-0.07060623  0.33114998 -1.03009119 -0.10398   ]	78.7
73	78.03179999999968	[-0.07060623  0.33114998 -1.03009119 -0.10398   ]	78.7
74	77.98879999999967	[-0.07060623  0.33114998 -1.03009119 -0.10398   ]	78.7
75	77.90979999999973	[-0.07060623  0.33114998 -1.03009119 -0.10398   ]	78.7
76	78.01919999999966	[-0.07060623  0.33114998 -1.03009119 -0.10398   ]	78.7
77	78.01179999999965	[-0.07060623  0.33114998 -1.03009119 -0.10398   ]	78.7
78	78.03399999999968	[-0.07060623  0.33114998 -1.03009119 -0.10398   ]	78.7
79	77.81919999999965	[-0.07060623  0.33114998 -1.03009119 -0.10398   ]	78.7
80	78.03779999999972	[-0.07060623  0.33114998 -1.03009119 -0.10398   ]	78.7
81	78.01219999999965	[-0.07060623  0.33114998 -1.03009119 -0.10398   ]	78.7
82	77.86139999999959	[-0.07060623  0.33114998 -1.03009119 -0.10398   ]	78.7
