--------------------------------------------------------------------
TestCaseNum: 3b
Popln_Size: 100
Max_Generations: 500
Mutation_percent: 5
Num_Games: 10
Max_Moves: 200
N_percent: 30
Selection: RW
Crossover: Cross1
--------------------------------------------------------------------

Gen no.	AvgFit	BestCandidate	BestFitness
51	13.98300000000001	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
52	14.17400000000001	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
53	14.065000000000003	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
54	14.097000000000003	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
55	14.181000000000004	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
56	14.129000000000001	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
57	14.221000000000009	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
58	14.237000000000002	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
59	14.293999999999999	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
60	14.371999999999991	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
61	14.286999999999999	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
62	14.397000000000006	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
63	14.286000000000007	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
64	14.066999999999998	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
65	14.382	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
66	14.292	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
67	14.280000000000006	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
68	14.309000000000003	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
69	14.496999999999998	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
70	14.258999999999999	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
71	14.504999999999997	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
72	14.186000000000009	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
73	14.501000000000008	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
74	14.421000000000006	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
75	14.477000000000006	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
76	14.571000000000003	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
77	14.399999999999999	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
78	14.454	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
79	14.429000000000004	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
80	14.382000000000005	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
81	14.600000000000005	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
82	14.505	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
83	14.484000000000005	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
84	14.483000000000004	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
85	14.456000000000003	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
86	14.418999999999997	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
87	14.578999999999994	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
88	14.664000000000005	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
89	14.634999999999998	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
90	14.649999999999986	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
91	14.595999999999993	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
92	14.612999999999992	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
93	14.69099999999999	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
94	14.545999999999994	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
95	14.692000000000005	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
96	14.512	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
97	14.581999999999988	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
98	14.587	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
99	14.612999999999989	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
100	14.71	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
101	14.767999999999994	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
102	14.707999999999997	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
103	14.666999999999994	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
104	14.665999999999995	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
105	14.755999999999993	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
106	14.577999999999998	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
107	14.729000000000001	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
108	14.652999999999995	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
109	14.601999999999991	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
110	14.793999999999993	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
111	14.714999999999986	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
112	14.619999999999989	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
113	14.983999999999996	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
114	14.708999999999994	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
115	14.78299999999999	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
116	14.731999999999998	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
